Date,Open,High,Low,Close,Adj Close,Volume
2021-05-14 00:00:00+05:30,345.7799987792969,345.7799987792969,340.2200012207031,341.3299865722656,339.9099426269531,14689460
2021-05-17 00:00:00+05:30,343.3999938964844,351.0,342.0,348.8299865722656,347.37872314453125,21057205
2021-05-18 00:00:00+05:30,353.6000061035156,354.19000244140625,350.0199890136719,351.0199890136719,349.5596008300781,23292070
2021-05-19 00:00:00+05:30,349.5899963378906,350.07000732421875,345.489990234375,346.1099853515625,344.66998291015625,11860210
2021-05-20 00:00:00+05:30,346.3999938964844,347.3999938964844,341.0199890136719,341.6400146484375,340.2186584472656,12990190
2021-05-21 00:00:00+05:30,343.1000061035156,352.8900146484375,343.1000061035156,351.5299987792969,350.0675048828125,21465560
2021-05-24 00:00:00+05:30,352.7300109863281,355.7799987792969,348.3999938964844,351.3999938964844,349.9380187988281,18069535
2021-05-25 00:00:00+05:30,354.0799865722656,354.7799987792969,347.6000061035156,350.1000061035156,348.6434631347656,11008125
2021-05-26 00:00:00+05:30,352.010009765625,352.3599853515625,347.3800048828125,348.1300048828125,346.6816711425781,14225500
2021-05-27 00:00:00+05:30,348.0,356.69000244140625,345.1400146484375,355.45001220703125,353.97119140625,26699940
2021-05-28 00:00:00+05:30,357.20001220703125,362.6000061035156,355.6499938964844,360.1499938964844,358.6516418457031,16235045
2021-05-31 00:00:00+05:30,359.79998779296875,362.3599853515625,357.0,361.5400085449219,360.035888671875,11554045
2021-06-01 00:00:00+05:30,363.0,364.79998779296875,357.6000061035156,359.3999938964844,357.90472412109375,11449080
2021-06-02 00:00:00+05:30,358.6000061035156,358.6000061035156,354.0,356.6199951171875,355.1363220214844,15494245
2021-06-03 00:00:00+05:30,358.0,365.5899963378906,358.0,362.8399963378906,361.3304443359375,17220655
2021-06-04 00:00:00+05:30,364.0,364.19000244140625,359.3999938964844,362.239990234375,360.73291015625,7543530
2021-06-07 00:00:00+05:30,365.0,365.0,361.3999938964844,362.9800109863281,361.4698791503906,5480695
2021-06-08 00:00:00+05:30,363.0,363.29998779296875,357.57000732421875,358.7099914550781,357.2176208496094,6655155
2021-06-09 00:00:00+05:30,357.9800109863281,362.3999938964844,355.0,356.5799865722656,355.0964660644531,10188570
2021-06-10 00:00:00+05:30,357.5400085449219,360.6000061035156,355.20001220703125,359.9100036621094,358.4126281738281,9272445
2021-06-11 00:00:00+05:30,361.79998779296875,362.0,357.6000061035156,358.8699951171875,357.376953125,8109640
2021-06-14 00:00:00+05:30,357.9800109863281,357.9800109863281,351.8999938964844,353.6099853515625,352.13885498046875,12715010
2021-06-15 00:00:00+05:30,355.1600036621094,356.8299865722656,353.20001220703125,354.17999267578125,352.7064514160156,8679120
2021-06-16 00:00:00+05:30,354.1700134277344,356.19000244140625,350.6000061035156,352.1199951171875,350.6550598144531,14227715
2021-06-17 00:00:00+05:30,349.45001220703125,354.3599853515625,347.20001220703125,353.2099914550781,351.74053955078125,12891210
