Date,Open,High,Low,Close,Adj Close,Volume
2021-05-14 00:00:00+05:30,835.8499755859375,863.0,830.25,861.20751953125,818.6636352539062,1931640
2021-05-17 00:00:00+05:30,861.0,865.0,850.030029296875,851.8975219726562,809.8136596679688,1214060
2021-05-18 00:00:00+05:30,856.010009765625,862.447509765625,852.0999755859375,859.030029296875,816.5938720703125,1108780
2021-05-19 00:00:00+05:30,859.3499755859375,873.25,859.3499755859375,872.467529296875,829.367431640625,1768740
2021-05-20 00:00:00+05:30,873.0,874.9824829101562,861.0999755859375,864.2675170898438,821.572509765625,985060
2021-05-21 00:00:00+05:30,869.2675170898438,877.5,864.0125122070312,874.85498046875,831.6370239257812,1345200
2021-05-24 00:00:00+05:30,870.0025024414062,879.4025268554688,865.0374755859375,868.0150146484375,825.135009765625,1144120
2021-05-25 00:00:00+05:30,874.8499755859375,887.9400024414062,871.1024780273438,875.8049926757812,832.5401000976562,1439040
2021-05-26 00:00:00+05:30,875.8049926757812,880.8674926757812,868.4000244140625,877.0650024414062,833.73779296875,916060
2021-05-27 00:00:00+05:30,877.5,895.0,871.7650146484375,887.3350219726562,843.5005493164062,2393260
2021-05-28 00:00:00+05:30,888.5,890.717529296875,875.0,875.469970703125,832.2216186523438,1063240
2021-05-31 00:00:00+05:30,875.4500122070312,887.2625122070312,870.7625122070312,884.7775268554688,841.0693359375,1140460
2021-06-01 00:00:00+05:30,879.9500122070312,890.5,873.95751953125,887.9249877929688,844.0613403320312,1155020
2021-06-02 00:00:00+05:30,875.8099975585938,890.6599731445312,875.5050048828125,882.6749877929688,839.0707397460938,1485240
2021-06-03 00:00:00+05:30,882.5,892.7474975585938,878.0,889.969970703125,846.00537109375,1007980
2021-06-04 00:00:00+05:30,884.552490234375,885.3200073242188,869.0,871.3400268554688,828.2957153320312,4036440
2021-06-07 00:00:00+05:30,873.7274780273438,879.5,867.6749877929688,876.6275024414062,833.322021484375,988720
2021-06-08 00:00:00+05:30,876.5025024414062,880.6475219726562,870.1699829101562,874.1300048828125,830.9478759765625,948940
2021-06-09 00:00:00+05:30,873.0,881.280029296875,872.0,877.8574829101562,834.4910888671875,837560
2021-06-10 00:00:00+05:30,876.25,883.75,874.5,877.8049926757812,834.4413452148438,841060
2021-06-11 00:00:00+05:30,880.4500122070312,880.4500122070312,868.25,876.8200073242188,833.5048217773438,979940
2021-06-14 00:00:00+05:30,873.0700073242188,881.5,870.8800048828125,878.875,835.4583740234375,730460
2021-06-15 00:00:00+05:30,882.2999877929688,885.5,875.5499877929688,884.239990234375,840.5584106445312,943920
2021-06-16 00:00:00+05:30,882.510009765625,903.4249877929688,880.6525268554688,898.260009765625,853.8859252929688,2339240
2021-06-17 00:00:00+05:30,895.75,909.4650268554688,895.0,902.9525146484375,858.3464965820312,1515740
2021-06-18 00:00:00+05:30,902.9500122070312,904.947509765625,880.0,883.532470703125,839.8858032226562,2953400
2021-06-21 00:00:00+05:30,881.5700073242188,885.5025024414062,875.6500244140625,882.45751953125,838.864013671875,803600
2021-06-22 00:00:00+05:30,883.5,887.3975219726562,870.5,871.8275146484375,828.7590942382812,1410640
2021-06-23 00:00:00+05:30,874.9974975585938,878.0,868.5,870.739990234375,827.725341796875,741680
2021-06-24 00:00:00+05:30,870.7525024414062,883.5,866.1199951171875,880.9874877929688,837.4664916992188,1300900
2021-06-25 00:00:00+05:30,878.5125122070312,882.5,871.75,875.3350219726562,832.0933227539062,780000
2021-06-28 00:00:00+05:30,875.3524780273438,881.0,872.6749877929688,875.3074951171875,832.0671997070312,809000
2021-06-29 00:00:00+05:30,879.5,887.5,874.4824829101562,879.9625244140625,836.4922485351562,1421920
2021-06-30 00:00:00+05:30,882.0,887.25,878.75,881.6500244140625,838.0963745117188,1031340
2021-07-01 00:00:00+05:30,881.5,886.25,878.4749755859375,882.3099975585938,838.7237548828125,534000
2021-07-02 00:00:00+05:30,883.9500122070312,884.0,874.2999877929688,880.0999755859375,836.6228637695312,614460
2021-07-05 00:00:00+05:30,880.2550048828125,885.5999755859375,876.1649780273438,882.0675048828125,838.4933471679688,686440
2021-07-06 00:00:00+05:30,881.7775268554688,881.8925170898438,870.8499755859375,873.5050048828125,830.3536987304688,1251020
2021-07-07 00:00:00+05:30,870.0,890.0,868.0125122070312,885.8474731445312,842.0864868164062,1090380
2021-07-08 00:00:00+05:30,880.7999877929688,884.9924926757812,876.905029296875,880.9450073242188,837.4262084960938,597360
2021-07-09 00:00:00+05:30,877.7525024414062,884.0,877.5,881.7999877929688,838.2388916015625,538820
2021-07-12 00:00:00+05:30,887.7650146484375,887.7675170898438,878.5800170898438,882.0700073242188,838.49560546875,666020
2021-07-13 00:00:00+05:30,886.5,886.6500244140625,880.0549926757812,884.594970703125,840.8958129882812,500080
2021-07-14 00:00:00+05:30,884.594970703125,884.594970703125,876.0,876.9849853515625,833.661865234375,1017220
2021-07-15 00:00:00+05:30,876.25,882.8900146484375,872.5,881.092529296875,837.5665283203125,556780
2021-07-16 00:00:00+05:30,882.75,885.75,876.8975219726562,882.7100219726562,839.10400390625,733700
2021-07-19 00:00:00+05:30,877.5,892.25,877.5,887.6224975585938,843.7738037109375,1028040
2021-07-20 00:00:00+05:30,887.4974975585938,895.3499755859375,885.0499877929688,892.8049926757812,848.7003784179688,891880
2021-07-22 00:00:00+05:30,892.8049926757812,902.322509765625,885.0,899.739990234375,855.2926635742188,2266340
2021-07-23 00:00:00+05:30,896.5175170898438,911.2000122070312,894.1124877929688,907.197509765625,862.3817749023438,1504620
2021-07-26 00:00:00+05:30,903.592529296875,909.3875122070312,900.5399780273438,905.0675048828125,860.3569946289062,1069900
2021-07-27 00:00:00+05:30,900.5999755859375,922.4500122070312,898.625,911.3049926757812,866.286376953125,2783140
2021-07-28 00:00:00+05:30,916.7000122070312,916.7000122070312,895.0499877929688,901.1275024414062,856.6116943359375,1752740
2021-07-29 00:00:00+05:30,897.5,910.0,889.0,895.7374877929688,851.4879760742188,2710720
2021-07-30 00:00:00+05:30,895.7374877929688,897.7974853515625,882.7525024414062,885.1325073242188,841.4067993164062,1667400
2021-08-02 00:00:00+05:30,889.7899780273438,895.0399780273438,883.75,885.7324829101562,841.9772338867188,639480
2021-08-03 00:00:00+05:30,883.510009765625,919.0,882.7000122070312,914.2050170898438,869.0430908203125,1262560
2021-08-04 00:00:00+05:30,914.7050170898438,917.4974975585938,900.85498046875,902.8674926757812,858.2657470703125,816440
2021-08-05 00:00:00+05:30,907.5,914.2050170898438,900.0999755859375,910.4375,865.461669921875,759280
2021-08-06 00:00:00+05:30,910.0,910.4000244140625,899.0,901.032470703125,856.5213012695312,767480
2021-08-09 00:00:00+05:30,903.5,911.75,901.032470703125,910.114990234375,865.1551513671875,612720
2021-08-10 00:00:00+05:30,910.5,918.5349731445312,904.2550048828125,913.6649780273438,868.5299072265625,1229340
2021-08-11 00:00:00+05:30,915.75,915.75,901.2675170898438,908.3900146484375,863.5154418945312,699700
2021-08-12 00:00:00+05:30,909.0399780273438,912.3975219726562,904.0,906.6925048828125,861.9016723632812,489880
2021-08-13 00:00:00+05:30,909.9849853515625,914.5025024414062,906.5850219726562,913.4774780273438,868.3516845703125,822460
2021-08-16 00:00:00+05:30,913.4774780273438,924.9500122070312,908.8574829101562,914.7625122070312,869.5731201171875,899420
2021-08-17 00:00:00+05:30,917.5,939.8724975585938,915.0700073242188,936.6275024414062,890.3579711914062,1504020
2021-08-18 00:00:00+05:30,937.5499877929688,948.4500122070312,937.5025024414062,945.5499877929688,898.8397216796875,799760
2021-08-20 00:00:00+05:30,927.7625122070312,982.0549926757812,927.7625122070312,978.5625,930.2213745117188,2862140
2021-08-23 00:00:00+05:30,985.0,1004.75,977.8825073242188,1001.052490234375,951.600341796875,2974840
2021-08-24 00:00:00+05:30,1005.0,1009.9500122070312,983.25,988.9924926757812,940.1361694335938,1661680
2021-08-25 00:00:00+05:30,989.2999877929688,1016.25,989.2999877929688,995.4924926757812,946.31494140625,2003180
