Date,Open,High,Low,Close,Adj Close,Volume
2021-05-14 00:00:00+05:30,370.0,372.5,359.54998779296875,360.45001220703125,332.59320068359375,51722170
2021-05-17 00:00:00+05:30,364.3999938964844,385.20001220703125,363.6499938964844,383.1000061035156,353.4927673339844,106555796
2021-05-18 00:00:00+05:30,390.0,392.54998779296875,380.04998779296875,382.25,352.7084045410156,70917710
2021-05-19 00:00:00+05:30,382.0,389.5,381.20001220703125,384.3999938964844,354.6922302246094,48189573
2021-05-20 00:00:00+05:30,387.0,387.79998779296875,382.0,384.54998779296875,354.8306579589844,42898608
2021-05-21 00:00:00+05:30,390.0,404.3999938964844,378.0,401.20001220703125,370.19390869140625,192810772
2021-05-24 00:00:00+05:30,417.0,419.20001220703125,405.29998779296875,412.04998779296875,380.20538330078125,142964052
2021-05-25 00:00:00+05:30,415.1000061035156,415.5,408.5,412.3500061035156,380.482177734375,56048127
2021-05-26 00:00:00+05:30,413.79998779296875,418.75,410.79998779296875,413.54998779296875,381.5894470214844,52357719
2021-05-27 00:00:00+05:30,413.70001220703125,429.1000061035156,412.0,425.20001220703125,392.3390808105469,73392997
2021-05-28 00:00:00+05:30,430.5,433.6499938964844,420.04998779296875,422.04998779296875,389.4325256347656,65137568
2021-05-31 00:00:00+05:30,421.0,426.0,418.0,424.3500061035156,391.5548095703125,38291043
2021-06-01 00:00:00+05:30,426.04998779296875,435.3500061035156,425.6000061035156,432.54998779296875,399.1210632324219,59299647
2021-06-02 00:00:00+05:30,430.79998779296875,437.95001220703125,429.1499938964844,437.25,403.45782470703125,38657806
2021-06-03 00:00:00+05:30,437.0,441.95001220703125,433.5,439.6499938964844,409.417724609375,38909199
2021-06-04 00:00:00+05:30,437.5,441.8999938964844,431.75,433.6000061035156,403.7837829589844,36898769
2021-06-07 00:00:00+05:30,435.1000061035156,437.3999938964844,430.79998779296875,432.25,402.5265808105469,20201197
2021-06-08 00:00:00+05:30,432.25,432.5,424.0,427.20001220703125,397.8238525390625,31113823
2021-06-09 00:00:00+05:30,427.5,432.29998779296875,418.20001220703125,421.45001220703125,392.46923828125,27784834
2021-06-10 00:00:00+05:30,424.8999938964844,433.29998779296875,422.3999938964844,432.25,402.5265808105469,27397712
2021-06-11 00:00:00+05:30,434.8500061035156,435.5,425.25,429.6000061035156,400.058837890625,26831924
2021-06-14 00:00:00+05:30,427.0,432.45001220703125,416.70001220703125,430.3500061035156,400.7572937011719,30106015
2021-06-15 00:00:00+05:30,429.20001220703125,432.79998779296875,428.0,429.5,399.9656982421875,16413658
2021-06-16 00:00:00+05:30,428.0,432.75,425.0,425.95001220703125,396.65985107421875,19701175
2021-06-17 00:00:00+05:30,421.0,425.95001220703125,416.6000061035156,420.25,391.3517761230469,23048331
2021-06-18 00:00:00+05:30,423.8999938964844,423.8999938964844,402.6499938964844,412.8999938964844,384.5071716308594,45748727
2021-06-21 00:00:00+05:30,406.3500061035156,421.0,400.5,419.75,390.8861389160156,33128978
2021-06-22 00:00:00+05:30,423.0,425.45001220703125,417.29998779296875,418.6499938964844,389.8617858886719,28442965
2021-06-23 00:00:00+05:30,421.1000061035156,424.75,415.0,418.8500061035156,390.04803466796875,27564829
2021-06-24 00:00:00+05:30,420.3500061035156,422.75,416.29998779296875,417.20001220703125,388.5115051269531,19214547
2021-06-25 00:00:00+05:30,421.0,431.0,419.04998779296875,428.79998779296875,399.3138122558594,29886797
2021-06-28 00:00:00+05:30,430.70001220703125,433.1499938964844,424.54998779296875,426.75,397.4048156738281,29370660
2021-06-29 00:00:00+05:30,427.5,428.95001220703125,420.54998779296875,421.5,392.51580810546875,22275961
2021-06-30 00:00:00+05:30,423.0,424.8999938964844,418.29998779296875,419.20001220703125,390.3739929199219,18337773
2021-07-01 00:00:00+05:30,420.29998779296875,423.70001220703125,417.1499938964844,420.3999938964844,391.4914245605469,16161469
2021-07-02 00:00:00+05:30,420.29998779296875,425.3999938964844,419.0,424.3999938964844,395.21636962890625,16423811
2021-07-05 00:00:00+05:30,426.5,434.5,424.25,432.6499938964844,402.8990783691406,16483761
2021-07-06 00:00:00+05:30,431.70001220703125,436.5,428.20001220703125,429.75,400.1985168457031,20195278
2021-07-07 00:00:00+05:30,429.3500061035156,434.0,427.54998779296875,432.8500061035156,403.0853271484375,14473774
2021-07-08 00:00:00+05:30,432.79998779296875,435.3999938964844,422.1000061035156,424.45001220703125,395.262939453125,21433043
2021-07-09 00:00:00+05:30,425.0,427.5,421.04998779296875,423.75,394.611083984375,16844494
2021-07-12 00:00:00+05:30,426.5,430.25,424.6000061035156,427.45001220703125,398.0566711425781,12886781
2021-07-13 00:00:00+05:30,430.0,431.79998779296875,428.29998779296875,429.1000061035156,399.59320068359375,12831125
2021-07-14 00:00:00+05:30,429.0,432.29998779296875,426.3999938964844,431.04998779296875,401.40911865234375,12767351
2021-07-15 00:00:00+05:30,432.70001220703125,432.95001220703125,429.6499938964844,431.70001220703125,402.014404296875,11030732
2021-07-16 00:00:00+05:30,432.0,432.5,427.45001220703125,430.0,400.4313049316406,8713863
2021-07-19 00:00:00+05:30,423.3999938964844,429.45001220703125,418.8500061035156,427.8999938964844,398.4757385253906,14426686
2021-07-20 00:00:00+05:30,427.0,427.0,418.8999938964844,420.8999938964844,391.95703125,14623321
2021-07-22 00:00:00+05:30,425.54998779296875,426.70001220703125,420.8999938964844,422.04998779296875,393.0279846191406,11799761
2021-07-23 00:00:00+05:30,422.8999938964844,429.95001220703125,419.5,428.8999938964844,399.406982421875,17704661
2021-07-26 00:00:00+05:30,427.79998779296875,427.79998779296875,422.29998779296875,423.29998779296875,394.1920166015625,14037519
2021-07-27 00:00:00+05:30,424.1499938964844,433.25,424.0,429.95001220703125,400.384765625,24119619
2021-07-28 00:00:00+05:30,430.0,430.5,421.04998779296875,425.5,396.2407531738281,17636515
2021-07-29 00:00:00+05:30,426.0,443.6000061035156,425.5,441.54998779296875,411.1870422363281,35263606
2021-07-30 00:00:00+05:30,441.5,444.3999938964844,430.70001220703125,431.79998779296875,402.1075134277344,35196813
2021-08-02 00:00:00+05:30,434.75,436.70001220703125,431.79998779296875,434.8999938964844,404.994384765625,16926025
2021-08-03 00:00:00+05:30,434.95001220703125,447.8999938964844,433.6000061035156,446.5,415.79669189453125,40922962
2021-08-04 00:00:00+05:30,448.6499938964844,467.45001220703125,441.5,456.95001220703125,425.52813720703125,129761158
2021-08-05 00:00:00+05:30,461.0,462.5,438.3999938964844,441.8500061035156,411.46649169921875,58595639
2021-08-06 00:00:00+05:30,443.70001220703125,447.0,434.0,435.6499938964844,405.69281005859375,38236066
2021-08-09 00:00:00+05:30,437.8999938964844,441.79998779296875,431.0,433.3999938964844,403.5975036621094,22196404
2021-08-10 00:00:00+05:30,434.3999938964844,436.3999938964844,421.70001220703125,426.45001220703125,397.12542724609375,27794251
2021-08-11 00:00:00+05:30,429.79998779296875,432.8999938964844,423.1499938964844,428.04998779296875,398.6153869628906,23827946
2021-08-12 00:00:00+05:30,430.0,430.45001220703125,425.0,427.1499938964844,397.77728271484375,16847144
2021-08-13 00:00:00+05:30,427.6000061035156,432.25,425.0,431.20001220703125,401.5487976074219,20908992
2021-08-16 00:00:00+05:30,430.0,434.0,424.0,424.8500061035156,395.63543701171875,17608693
2021-08-17 00:00:00+05:30,424.8500061035156,425.8500061035156,415.25,421.5,392.51580810546875,22957877
